Region, Vert, Vert, Vert
, 40.89:17.22, 2.84, 31: 35: , , CHOKE, 31-35: 
, 42.00:8.00, 1.00, 30: , , CHOKE, 
, 39.16:11.16, 3.33, 30: 35: , , CHOKE, 30-35: 
, 47.00:16.00, 5.29, 32: 34: , REGION, CHOKE, 
Choke point 32
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, 3: , , CHOKE, 
, 7.50:10.50, 1.32, 6: 6: , , CHOKE, 
, 7.00:18.00, 2.64, 1: 4: 8: , REGION, CHOKE, 3-8: 
, 8.00:20.00, 1.73, 3: 9: 5: , REGION, CHOKE, 3-4: 4-9: 
, 8.34:22.33, 1.52, 11: 4: , , CHOKE, 4-11: 
, 11.70:12.02, 3.71, 2: 17: 7: 2: , REGION, , 
, 11.60:17.60, 2.94, 8: 15: 6: , REGION, CHOKE, 6-7: 
, 12.00:18.00, 2.64, 3: 7: 9: , REGION, CHOKE, 7-8: 
, 11.00:20.00, 1.73, 4: 8: 10: , REGION, CHOKE, 8-9: 
, 10.66:20.66, 1.53, 9: 11: , , CHOKE, 9-11: 
, 10.00:22.75, 1.75, 5: 10: 12: , REGION, , 
, 10.00:23.00, 1.73, 11: 13: , , CHOKE, 11-13: 
, 10.00:23.00, 1.73, 12: , REGION, , 
, 14.00:23.00, 1.73, 16: , REGION, , 
, 14.66:19.66, 2.31, 17: 7: 16: , REGION, CHOKE, 7-15: 
, 14.00:23.00, 1.73, 14: 15: , , CHOKE, 14-15: 
, 17.55:14.22, 1.34, 6: 15: , , CHOKE, 6-15: 
, 29.66:11.66, 2.07, 19: 24: , , CHOKE, 19-24: 
, 29.66:11.66, 2.07, 18: , REGION, , 
, 33.57:6.00, 2.24, 21: 24: , REGION, CHOKE, 20-24: 
, 33.33:4.33, 1.52, 20: , REGION, CHOKE, 20-21: 
, 33.50:18.50, 1.32, 23: 25: , , CHOKE, 23-25: 
, 34.50:19.50, 1.32, 26: 22: 28: , REGION, CHOKE, 23-26: 
, 35.45:10.37, 5.05, 20: 25: 18: 30: 31: , REGION, , 
, 34.09:15.36, 2.29, 26: 22: 24: , REGION, CHOKE, 24-25: 
, 35.60:17.40, 1.40, 23: 25: 27: , REGION, CHOKE, 25-26: 26-27: 
, 37.20:17.80, 1.90, 26: 28: 31: , REGION, CHOKE, 27-31: 
, 37.00:20.00, 1.00, 27: 23: , , CHOKE, 23-27: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 34: 33: 24: , REGION, CHOKE, 30-24: 
, 39.69:16.54, 2.99, 32: 27: 24: , REGION, CHOKE, 24-31: 
, 40.89:17.22, 2.84, 31: 35: , , CHOKE, 31-35: 
, 42.00:8.00, 1.00, 30: , , CHOKE, 
, 39.16:11.16, 3.33, 30: 35: , , CHOKE, 30-35: 
, 47.00:16.00, 5.29, 32: 34: , REGION, CHOKE, 
Choke point 1
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, 3: , , CHOKE, 
, 7.50:10.50, 1.32, 6: 6: , , CHOKE, 
, 7.00:18.00, 2.64, 1: 4: 8: , REGION, CHOKE, 3-8: 
, 8.00:20.00, 1.73, 3: 9: 5: , REGION, CHOKE, 3-4: 4-9: 
, 8.34:22.33, 1.52, 11: 4: , , CHOKE, 4-11: 
, 11.70:12.02, 3.71, 2: 17: 7: 2: , REGION, , 
, 11.60:17.60, 2.94, 8: 15: 6: , REGION, CHOKE, 6-7: 
, 12.00:18.00, 2.64, 3: 7: 9: , REGION, CHOKE, 7-8: 
, 11.00:20.00, 1.73, 4: 8: 10: , REGION, CHOKE, 8-9: 
, 10.66:20.66, 1.53, 9: 11: , , CHOKE, 9-11: 
, 10.00:22.75, 1.75, 5: 10: 12: , REGION, , 
, 10.00:23.00, 1.73, 11: 13: , , CHOKE, 11-13: 
, 10.00:23.00, 1.73, 12: , REGION, , 
, 14.00:23.00, 1.73, 16: , REGION, , 
, 14.66:19.66, 2.31, 17: 7: 16: , REGION, CHOKE, 7-15: 
, 14.00:23.00, 1.73, 14: 15: , , CHOKE, 14-15: 
, 17.55:14.22, 1.34, 6: 15: , , CHOKE, 6-15: 
, 29.66:11.66, 2.07, 19: 24: , , CHOKE, 19-24: 
, 29.66:11.66, 2.07, 18: , REGION, , 
, 33.57:6.00, 2.24, 21: 24: , REGION, CHOKE, 20-24: 
, 33.33:4.33, 1.52, 20: , REGION, CHOKE, 20-21: 
, 33.50:18.50, 1.32, 23: 25: , , CHOKE, 23-25: 
, 34.50:19.50, 1.32, 26: 22: 28: , REGION, CHOKE, 23-26: 
, 35.45:10.37, 5.05, 20: 25: 18: 30: 31: , REGION, , 
, 34.09:15.36, 2.29, 26: 22: 24: , REGION, CHOKE, 24-25: 
, 35.60:17.40, 1.40, 23: 25: 27: , REGION, CHOKE, 25-26: 26-27: 
, 37.20:17.80, 1.90, 26: 28: 31: , REGION, CHOKE, 27-31: 
, 37.00:20.00, 1.00, 27: 23: , , CHOKE, 23-27: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 34: 33: 24: , REGION, CHOKE, 30-24: 
, 39.69:16.54, 2.99, 32: 27: 24: , REGION, CHOKE, 24-31: 
, 40.89:17.22, 2.84, 31: 35: , , CHOKE, 31-35: 
, 42.00:8.00, 1.00, 30: , , CHOKE, 
, 39.16:11.16, 3.33, 30: 35: , , CHOKE, 30-35: 
, 47.00:16.00, 5.29, 32: 34: , REGION, CHOKE, 
Choke point 3
Merging 8 into 3
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 5: 5: , , CHOKE, 
, 8.00:20.00, 1.73, 7: 4: , REGION, CHOKE, 3-7: 
, 8.34:22.33, 1.52, 9: 3: , , CHOKE, 3-9: 
, 11.70:12.02, 3.71, 2: 15: 6: 2: , REGION, , 
, 11.60:17.60, 2.94, 13: 5: , REGION, CHOKE, 5-6: 
, 11.00:20.00, 1.73, 3: 8: , REGION, CHOKE, 
, 10.66:20.66, 1.53, 7: 9: , , CHOKE, 7-9: 
, 10.00:22.75, 1.75, 4: 8: 10: , REGION, , 
, 10.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 10.00:23.00, 1.73, 10: , REGION, , 
, 14.00:23.00, 1.73, 14: , REGION, , 
, 14.66:19.66, 2.31, 15: 6: 14: , REGION, CHOKE, 6-13: 
, 14.00:23.00, 1.73, 12: 13: , , CHOKE, 12-13: 
, 17.55:14.22, 1.34, 5: 13: , , CHOKE, 5-13: 
, 29.66:11.66, 2.07, 17: 22: , , CHOKE, 17-22: 
, 29.66:11.66, 2.07, 16: , REGION, , 
, 33.57:6.00, 2.24, 19: 22: , REGION, CHOKE, 18-22: 
, 33.33:4.33, 1.52, 18: , REGION, CHOKE, 18-19: 
, 33.50:18.50, 1.32, 21: 23: , , CHOKE, 21-23: 
, 34.50:19.50, 1.32, 24: 20: 26: , REGION, CHOKE, 21-24: 
, 35.45:10.37, 5.05, 18: 23: 16: 28: 29: , REGION, , 
, 34.09:15.36, 2.29, 24: 20: 22: , REGION, CHOKE, 22-23: 
, 35.60:17.40, 1.40, 21: 23: 25: , REGION, CHOKE, 23-24: 24-25: 
, 37.20:17.80, 1.90, 24: 26: 29: , REGION, CHOKE, 25-29: 
, 37.00:20.00, 1.00, 25: 21: , , CHOKE, 21-25: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 32: 31: 22: , REGION, CHOKE, 28-22: 
, 39.69:16.54, 2.99, 30: 25: 22: , REGION, CHOKE, 22-29: 
, 40.89:17.22, 2.84, 29: 33: , , CHOKE, 29-33: 
, 42.00:8.00, 1.00, 28: , , CHOKE, 
, 39.16:11.16, 3.33, 28: 33: , , CHOKE, 28-33: 
, 47.00:16.00, 5.29, 30: 32: , REGION, CHOKE, 
Choke point 13
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 5: 5: , , CHOKE, 
, 8.00:20.00, 1.73, 7: 4: , REGION, CHOKE, 3-7: 
, 8.34:22.33, 1.52, 9: 3: , , CHOKE, 3-9: 
, 11.70:12.02, 3.71, 2: 15: 6: 2: , REGION, , 
, 11.60:17.60, 2.94, 13: 5: , REGION, CHOKE, 5-6: 
, 11.00:20.00, 1.73, 3: 8: , REGION, CHOKE, 
, 10.66:20.66, 1.53, 7: 9: , , CHOKE, 7-9: 
, 10.00:22.75, 1.75, 4: 8: 10: , REGION, , 
, 10.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 10.00:23.00, 1.73, 10: , REGION, , 
, 14.00:23.00, 1.73, 14: , REGION, , 
, 14.66:19.66, 2.31, 15: 6: 14: , REGION, CHOKE, 6-13: 
, 14.00:23.00, 1.73, 12: 13: , , CHOKE, 12-13: 
, 17.55:14.22, 1.34, 5: 13: , , CHOKE, 5-13: 
, 29.66:11.66, 2.07, 17: 22: , , CHOKE, 17-22: 
, 29.66:11.66, 2.07, 16: , REGION, , 
, 33.57:6.00, 2.24, 19: 22: , REGION, CHOKE, 18-22: 
, 33.33:4.33, 1.52, 18: , REGION, CHOKE, 18-19: 
, 33.50:18.50, 1.32, 21: 23: , , CHOKE, 21-23: 
, 34.50:19.50, 1.32, 24: 20: 26: , REGION, CHOKE, 21-24: 
, 35.45:10.37, 5.05, 18: 23: 16: 28: 29: , REGION, , 
, 34.09:15.36, 2.29, 24: 20: 22: , REGION, CHOKE, 22-23: 
, 35.60:17.40, 1.40, 21: 23: 25: , REGION, CHOKE, 23-24: 24-25: 
, 37.20:17.80, 1.90, 24: 26: 29: , REGION, CHOKE, 25-29: 
, 37.00:20.00, 1.00, 25: 21: , , CHOKE, 21-25: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 32: 31: 22: , REGION, CHOKE, 28-22: 
, 39.69:16.54, 2.99, 30: 25: 22: , REGION, CHOKE, 22-29: 
, 40.89:17.22, 2.84, 29: 33: , , CHOKE, 29-33: 
, 42.00:8.00, 1.00, 28: , , CHOKE, 
, 39.16:11.16, 3.33, 28: 33: , , CHOKE, 28-33: 
, 47.00:16.00, 5.29, 30: 32: , REGION, CHOKE, 
Choke point 23
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 5: 5: , , CHOKE, 
, 8.00:20.00, 1.73, 7: 4: , REGION, CHOKE, 3-7: 
, 8.34:22.33, 1.52, 9: 3: , , CHOKE, 3-9: 
, 11.70:12.02, 3.71, 2: 15: 6: 2: , REGION, , 
, 11.60:17.60, 2.94, 13: 5: , REGION, CHOKE, 5-6: 
, 11.00:20.00, 1.73, 3: 8: , REGION, CHOKE, 
, 10.66:20.66, 1.53, 7: 9: , , CHOKE, 7-9: 
, 10.00:22.75, 1.75, 4: 8: 10: , REGION, , 
, 10.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 10.00:23.00, 1.73, 10: , REGION, , 
, 14.00:23.00, 1.73, 14: , REGION, , 
, 14.66:19.66, 2.31, 15: 6: 14: , REGION, CHOKE, 6-13: 
, 14.00:23.00, 1.73, 12: 13: , , CHOKE, 12-13: 
, 17.55:14.22, 1.34, 5: 13: , , CHOKE, 5-13: 
, 29.66:11.66, 2.07, 17: 22: , , CHOKE, 17-22: 
, 29.66:11.66, 2.07, 16: , REGION, , 
, 33.57:6.00, 2.24, 19: 22: , REGION, CHOKE, 18-22: 
, 33.33:4.33, 1.52, 18: , REGION, CHOKE, 18-19: 
, 33.50:18.50, 1.32, 21: 23: , , CHOKE, 21-23: 
, 34.50:19.50, 1.32, 24: 20: 26: , REGION, CHOKE, 21-24: 
, 35.45:10.37, 5.05, 18: 23: 16: 28: 29: , REGION, , 
, 34.09:15.36, 2.29, 24: 20: 22: , REGION, CHOKE, 22-23: 
, 35.60:17.40, 1.40, 21: 23: 25: , REGION, CHOKE, 23-24: 24-25: 
, 37.20:17.80, 1.90, 24: 26: 29: , REGION, CHOKE, 25-29: 
, 37.00:20.00, 1.00, 25: 21: , , CHOKE, 21-25: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 32: 31: 22: , REGION, CHOKE, 28-22: 
, 39.69:16.54, 2.99, 30: 25: 22: , REGION, CHOKE, 22-29: 
, 40.89:17.22, 2.84, 29: 33: , , CHOKE, 29-33: 
, 42.00:8.00, 1.00, 28: , , CHOKE, 
, 39.16:11.16, 3.33, 28: 33: , , CHOKE, 28-33: 
, 47.00:16.00, 5.29, 30: 32: , REGION, CHOKE, 
Choke point 18
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 5: 5: , , CHOKE, 
, 8.00:20.00, 1.73, 7: 4: , REGION, CHOKE, 3-7: 
, 8.34:22.33, 1.52, 9: 3: , , CHOKE, 3-9: 
, 11.70:12.02, 3.71, 2: 15: 6: 2: , REGION, , 
, 11.60:17.60, 2.94, 13: 5: , REGION, CHOKE, 5-6: 
, 11.00:20.00, 1.73, 3: 8: , REGION, CHOKE, 
, 10.66:20.66, 1.53, 7: 9: , , CHOKE, 7-9: 
, 10.00:22.75, 1.75, 4: 8: 10: , REGION, , 
, 10.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 10.00:23.00, 1.73, 10: , REGION, , 
, 14.00:23.00, 1.73, 14: , REGION, , 
, 14.66:19.66, 2.31, 15: 6: 14: , REGION, CHOKE, 6-13: 
, 14.00:23.00, 1.73, 12: 13: , , CHOKE, 12-13: 
, 17.55:14.22, 1.34, 5: 13: , , CHOKE, 5-13: 
, 29.66:11.66, 2.07, 17: 22: , , CHOKE, 17-22: 
, 29.66:11.66, 2.07, 16: , REGION, , 
, 33.57:6.00, 2.24, 19: 22: , REGION, CHOKE, 18-22: 
, 33.33:4.33, 1.52, 18: , REGION, CHOKE, 18-19: 
, 33.50:18.50, 1.32, 21: 23: , , CHOKE, 21-23: 
, 34.50:19.50, 1.32, 24: 20: 26: , REGION, CHOKE, 21-24: 
, 35.45:10.37, 5.05, 18: 23: 16: 28: 29: , REGION, , 
, 34.09:15.36, 2.29, 24: 20: 22: , REGION, CHOKE, 22-23: 
, 35.60:17.40, 1.40, 21: 23: 25: , REGION, CHOKE, 23-24: 24-25: 
, 37.20:17.80, 1.90, 24: 26: 29: , REGION, CHOKE, 25-29: 
, 37.00:20.00, 1.00, 25: 21: , , CHOKE, 21-25: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 32: 31: 22: , REGION, CHOKE, 28-22: 
, 39.69:16.54, 2.99, 30: 25: 22: , REGION, CHOKE, 22-29: 
, 40.89:17.22, 2.84, 29: 33: , , CHOKE, 29-33: 
, 42.00:8.00, 1.00, 28: , , CHOKE, 
, 39.16:11.16, 3.33, 28: 33: , , CHOKE, 28-33: 
, 47.00:16.00, 5.29, 30: 32: , REGION, CHOKE, 
Choke point 16
Merging 17 into 22
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 5: 5: , , CHOKE, 
, 8.00:20.00, 1.73, 7: 4: , REGION, CHOKE, 3-7: 
, 8.34:22.33, 1.52, 9: 3: , , CHOKE, 3-9: 
, 11.70:12.02, 3.71, 2: 15: 6: 2: , REGION, , 
, 11.60:17.60, 2.94, 13: 5: , REGION, CHOKE, 5-6: 
, 11.00:20.00, 1.73, 3: 8: , REGION, CHOKE, 
, 10.66:20.66, 1.53, 7: 9: , , CHOKE, 7-9: 
, 10.00:22.75, 1.75, 4: 8: 10: , REGION, , 
, 10.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 10.00:23.00, 1.73, 10: , REGION, , 
, 14.00:23.00, 1.73, 14: , REGION, , 
, 14.66:19.66, 2.31, 15: 6: 14: , REGION, CHOKE, 6-13: 
, 14.00:23.00, 1.73, 12: 13: , , CHOKE, 12-13: 
, 17.55:14.22, 1.34, 5: 13: , , CHOKE, 5-13: 
, 33.57:6.00, 2.24, 17: 20: , REGION, CHOKE, 16-20: 
, 33.33:4.33, 1.52, 16: , REGION, CHOKE, 16-17: 
, 33.50:18.50, 1.32, 19: 21: , , CHOKE, 19-21: 
, 34.50:19.50, 1.32, 22: 18: 24: , REGION, CHOKE, 19-22: 
, 35.45:10.37, 5.05, 16: 21: 26: 27: , REGION, , 
, 34.09:15.36, 2.29, 22: 18: 20: , REGION, CHOKE, 20-21: 
, 35.60:17.40, 1.40, 19: 21: 23: , REGION, CHOKE, 21-22: 22-23: 
, 37.20:17.80, 1.90, 22: 24: 27: , REGION, CHOKE, 23-27: 
, 37.00:20.00, 1.00, 23: 19: , , CHOKE, 19-23: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 30: 29: 20: , REGION, CHOKE, 26-20: 
, 39.69:16.54, 2.99, 28: 23: 20: , REGION, CHOKE, 20-27: 
, 40.89:17.22, 2.84, 27: 31: , , CHOKE, 27-31: 
, 42.00:8.00, 1.00, 26: , , CHOKE, 
, 39.16:11.16, 3.33, 26: 31: , , CHOKE, 26-31: 
, 47.00:16.00, 5.29, 28: 30: , REGION, CHOKE, 
Choke point 23
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 5: 5: , , CHOKE, 
, 8.00:20.00, 1.73, 7: 4: , REGION, CHOKE, 3-7: 
, 8.34:22.33, 1.52, 9: 3: , , CHOKE, 3-9: 
, 11.70:12.02, 3.71, 2: 15: 6: 2: , REGION, , 
, 11.60:17.60, 2.94, 13: 5: , REGION, CHOKE, 5-6: 
, 11.00:20.00, 1.73, 3: 8: , REGION, CHOKE, 
, 10.66:20.66, 1.53, 7: 9: , , CHOKE, 7-9: 
, 10.00:22.75, 1.75, 4: 8: 10: , REGION, , 
, 10.00:23.00, 1.73, 9: 11: , , CHOKE, 9-11: 
, 10.00:23.00, 1.73, 10: , REGION, , 
, 14.00:23.00, 1.73, 14: , REGION, , 
, 14.66:19.66, 2.31, 15: 6: 14: , REGION, CHOKE, 6-13: 
, 14.00:23.00, 1.73, 12: 13: , , CHOKE, 12-13: 
, 17.55:14.22, 1.34, 5: 13: , , CHOKE, 5-13: 
, 33.57:6.00, 2.24, 17: 20: , REGION, CHOKE, 16-20: 
, 33.33:4.33, 1.52, 16: , REGION, CHOKE, 16-17: 
, 33.50:18.50, 1.32, 19: 21: , , CHOKE, 19-21: 
, 34.50:19.50, 1.32, 22: 18: 24: , REGION, CHOKE, 19-22: 
, 35.45:10.37, 5.05, 16: 21: 26: 27: , REGION, , 
, 34.09:15.36, 2.29, 22: 18: 20: , REGION, CHOKE, 20-21: 
, 35.60:17.40, 1.40, 19: 21: 23: , REGION, CHOKE, 21-22: 22-23: 
, 37.20:17.80, 1.90, 22: 24: 27: , REGION, CHOKE, 23-27: 
, 37.00:20.00, 1.00, 23: 19: , , CHOKE, 19-23: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 30: 29: 20: , REGION, CHOKE, 26-20: 
, 39.69:16.54, 2.99, 28: 23: 20: , REGION, CHOKE, 20-27: 
, 40.89:17.22, 2.84, 27: 31: , , CHOKE, 27-31: 
, 42.00:8.00, 1.00, 26: , , CHOKE, 
, 39.16:11.16, 3.33, 26: 31: , , CHOKE, 26-31: 
, 47.00:16.00, 5.29, 28: 30: , REGION, CHOKE, 
Choke point 3
Merging 7 into 3
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 4: 4: , , CHOKE, 
, 8.34:22.33, 1.52, 7: , , CHOKE, 
, 11.70:12.02, 3.71, 2: 13: 5: 2: , REGION, , 
, 11.60:17.60, 2.94, 11: 4: , REGION, CHOKE, 4-5: 
, 10.66:20.66, 1.53, 7: , , CHOKE, 
, 10.00:22.75, 1.75, 3: 6: 8: , REGION, , 
, 10.00:23.00, 1.73, 7: 9: , , CHOKE, 7-9: 
, 10.00:23.00, 1.73, 8: , REGION, , 
, 14.00:23.00, 1.73, 12: , REGION, , 
, 14.66:19.66, 2.31, 13: 5: 12: , REGION, CHOKE, 5-11: 
, 14.00:23.00, 1.73, 10: 11: , , CHOKE, 10-11: 
, 17.55:14.22, 1.34, 4: 11: , , CHOKE, 4-11: 
, 33.57:6.00, 2.24, 15: 18: , REGION, CHOKE, 14-18: 
, 33.33:4.33, 1.52, 14: , REGION, CHOKE, 14-15: 
, 33.50:18.50, 1.32, 17: 19: , , CHOKE, 17-19: 
, 34.50:19.50, 1.32, 20: 16: 22: , REGION, CHOKE, 17-20: 
, 35.45:10.37, 5.05, 14: 19: 24: 25: , REGION, , 
, 34.09:15.36, 2.29, 20: 16: 18: , REGION, CHOKE, 18-19: 
, 35.60:17.40, 1.40, 17: 19: 21: , REGION, CHOKE, 19-20: 20-21: 
, 37.20:17.80, 1.90, 20: 22: 25: , REGION, CHOKE, 21-25: 
, 37.00:20.00, 1.00, 21: 17: , , CHOKE, 17-21: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 28: 27: 18: , REGION, CHOKE, 24-18: 
, 39.69:16.54, 2.99, 26: 21: 18: , REGION, CHOKE, 18-25: 
, 40.89:17.22, 2.84, 25: 29: , , CHOKE, 25-29: 
, 42.00:8.00, 1.00, 24: , , CHOKE, 
, 39.16:11.16, 3.33, 24: 29: , , CHOKE, 24-29: 
, 47.00:16.00, 5.29, 26: 28: , REGION, CHOKE, 
Choke point 8
Merging 9 into 7
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 4: 4: , , CHOKE, 
, 8.34:22.33, 1.52, 7: , , CHOKE, 
, 11.70:12.02, 3.71, 2: 11: 5: 2: , REGION, , 
, 11.60:17.60, 2.94, 9: 4: , REGION, CHOKE, 4-5: 
, 10.66:20.66, 1.53, 7: , , CHOKE, 
, 10.00:22.75, 1.75, 3: 6: , REGION, , 
, 14.00:23.00, 1.73, 10: , REGION, , 
, 14.66:19.66, 2.31, 11: 5: 10: , REGION, CHOKE, 5-9: 
, 14.00:23.00, 1.73, 8: 9: , , CHOKE, 8-9: 
, 17.55:14.22, 1.34, 4: 9: , , CHOKE, 4-9: 
, 33.57:6.00, 2.24, 13: 16: , REGION, CHOKE, 12-16: 
, 33.33:4.33, 1.52, 12: , REGION, CHOKE, 12-13: 
, 33.50:18.50, 1.32, 15: 17: , , CHOKE, 15-17: 
, 34.50:19.50, 1.32, 18: 14: 20: , REGION, CHOKE, 15-18: 
, 35.45:10.37, 5.05, 12: 17: 22: 23: , REGION, , 
, 34.09:15.36, 2.29, 18: 14: 16: , REGION, CHOKE, 16-17: 
, 35.60:17.40, 1.40, 15: 17: 19: , REGION, CHOKE, 17-18: 18-19: 
, 37.20:17.80, 1.90, 18: 20: 23: , REGION, CHOKE, 19-23: 
, 37.00:20.00, 1.00, 19: 15: , , CHOKE, 15-19: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 26: 25: 16: , REGION, CHOKE, 22-16: 
, 39.69:16.54, 2.99, 24: 19: 16: , REGION, CHOKE, 16-23: 
, 40.89:17.22, 2.84, 23: 27: , , CHOKE, 23-27: 
, 42.00:8.00, 1.00, 22: , , CHOKE, 
, 39.16:11.16, 3.33, 22: 27: , , CHOKE, 22-27: 
, 47.00:16.00, 5.29, 24: 26: , REGION, CHOKE, 
Choke point 10
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 4: 4: , , CHOKE, 
, 8.34:22.33, 1.52, 7: , , CHOKE, 
, 11.70:12.02, 3.71, 2: 11: 5: 2: , REGION, , 
, 11.60:17.60, 2.94, 9: 4: , REGION, CHOKE, 4-5: 
, 10.66:20.66, 1.53, 7: , , CHOKE, 
, 10.00:22.75, 1.75, 3: 6: , REGION, , 
, 14.00:23.00, 1.73, 10: , REGION, , 
, 14.66:19.66, 2.31, 11: 5: 10: , REGION, CHOKE, 5-9: 
, 14.00:23.00, 1.73, 8: 9: , , CHOKE, 8-9: 
, 17.55:14.22, 1.34, 4: 9: , , CHOKE, 4-9: 
, 33.57:6.00, 2.24, 13: 16: , REGION, CHOKE, 12-16: 
, 33.33:4.33, 1.52, 12: , REGION, CHOKE, 12-13: 
, 33.50:18.50, 1.32, 15: 17: , , CHOKE, 15-17: 
, 34.50:19.50, 1.32, 18: 14: 20: , REGION, CHOKE, 15-18: 
, 35.45:10.37, 5.05, 12: 17: 22: 23: , REGION, , 
, 34.09:15.36, 2.29, 18: 14: 16: , REGION, CHOKE, 16-17: 
, 35.60:17.40, 1.40, 15: 17: 19: , REGION, CHOKE, 17-18: 18-19: 
, 37.20:17.80, 1.90, 18: 20: 23: , REGION, CHOKE, 19-23: 
, 37.00:20.00, 1.00, 19: 15: , , CHOKE, 15-19: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 26: 25: 16: , REGION, CHOKE, 22-16: 
, 39.69:16.54, 2.99, 24: 19: 16: , REGION, CHOKE, 16-23: 
, 40.89:17.22, 2.84, 23: 27: , , CHOKE, 23-27: 
, 42.00:8.00, 1.00, 22: , , CHOKE, 
, 39.16:11.16, 3.33, 22: 27: , , CHOKE, 22-27: 
, 47.00:16.00, 5.29, 24: 26: , REGION, CHOKE, 
Choke point 6
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 4: 4: , , CHOKE, 
, 8.34:22.33, 1.52, 7: , , CHOKE, 
, 11.70:12.02, 3.71, 2: 11: 5: 2: , REGION, , 
, 11.60:17.60, 2.94, 9: 4: , REGION, CHOKE, 4-5: 
, 10.66:20.66, 1.53, 7: , , CHOKE, 
, 10.00:22.75, 1.75, 3: 6: , REGION, , 
, 14.00:23.00, 1.73, 10: , REGION, , 
, 14.66:19.66, 2.31, 11: 5: 10: , REGION, CHOKE, 5-9: 
, 14.00:23.00, 1.73, 8: 9: , , CHOKE, 8-9: 
, 17.55:14.22, 1.34, 4: 9: , , CHOKE, 4-9: 
, 33.57:6.00, 2.24, 13: 16: , REGION, CHOKE, 12-16: 
, 33.33:4.33, 1.52, 12: , REGION, CHOKE, 12-13: 
, 33.50:18.50, 1.32, 15: 17: , , CHOKE, 15-17: 
, 34.50:19.50, 1.32, 18: 14: 20: , REGION, CHOKE, 15-18: 
, 35.45:10.37, 5.05, 12: 17: 22: 23: , REGION, , 
, 34.09:15.36, 2.29, 18: 14: 16: , REGION, CHOKE, 16-17: 
, 35.60:17.40, 1.40, 15: 17: 19: , REGION, CHOKE, 17-18: 18-19: 
, 37.20:17.80, 1.90, 18: 20: 23: , REGION, CHOKE, 19-23: 
, 37.00:20.00, 1.00, 19: 15: , , CHOKE, 15-19: 
, 37.50:2.50, 1.32, , REGION, , 
, 38.64:11.09, 3.78, 26: 25: 16: , REGION, CHOKE, 22-16: 
, 39.69:16.54, 2.99, 24: 19: 16: , REGION, CHOKE, 16-23: 
, 40.89:17.22, 2.84, 23: 27: , , CHOKE, 23-27: 
, 42.00:8.00, 1.00, 22: , , CHOKE, 
, 39.16:11.16, 3.33, 22: 27: , , CHOKE, 22-27: 
, 47.00:16.00, 5.29, 24: 26: , REGION, CHOKE, 
Choke point 3
, -4.00:17.00, 4.36, , REGION, , 
, 7.00:18.00, 2.64, , , CHOKE, 
, 7.50:10.50, 1.32, 4: 4: , , CHOKE, 
, 8.34:22.33, 1.52, 7: , , CHOKE, 
